user_id,property_id,tags
U010,P009,Investment Potential
U009,P019,Family-Friendly
U012,P009,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport, Spacious, Family-Friendly"
U020,P009,"Good Locality, Investment Potential, Near Public Transport, Budget-Friendly, Spacious"
U020,P016,"Spacious, Budget-Friendly, Good Locality, Family-Friendly, Near Public Transport"
U017,P002,"Family-Friendly, Budget-Friendly"
U017,P011,"Family-Friendly, Investment Potential, Good Locality, Budget-Friendly"
U014,P013,"Near Public Transport, Good Locality, Family-Friendly, Spacious, Budget-Friendly, Investment Potential"
U020,P016,"Spacious, Near Public Transport, Investment Potential"
U003,P019,"Good Locality, Family-Friendly"
U001,P010,Budget-Friendly
U009,P010,"Spacious, Budget-Friendly, Investment Potential"
U001,P006,"Investment Potential, Good Locality, Family-Friendly, Budget-Friendly"
U001,P020,"Budget-Friendly, Spacious, Near Public Transport"
U014,P015,"Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential"
U014,P003,Spacious
U010,P014,"Investment Potential, Good Locality, Spacious, Near Public Transport"
U003,P002,"Budget-Friendly, Good Locality"
U008,P001,Good Locality
U004,P002,"Investment Potential, Near Public Transport, Spacious, Family-Friendly, Budget-Friendly, Good Locality"
U019,P008,"Budget-Friendly, Family-Friendly, Near Public Transport, Good Locality, Investment Potential, Spacious"
U001,P009,"Investment Potential, Spacious, Good Locality, Family-Friendly"
U003,P008,"Good Locality, Family-Friendly"
U011,P001,"Investment Potential, Near Public Transport, Good Locality, Family-Friendly, Spacious"
U016,P015,Budget-Friendly
U012,P006,Family-Friendly
U007,P006,"Investment Potential, Budget-Friendly"
U007,P007,"Good Locality, Investment Potential, Budget-Friendly, Family-Friendly, Spacious, Near Public Transport"
U004,P008,"Family-Friendly, Near Public Transport"
U020,P001,"Family-Friendly, Budget-Friendly, Investment Potential, Near Public Transport, Good Locality"
U010,P015,"Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality, Investment Potential"
U017,P004,"Investment Potential, Spacious, Budget-Friendly, Near Public Transport, Family-Friendly, Good Locality"
U005,P019,"Good Locality, Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly"
U020,P008,"Family-Friendly, Near Public Transport, Investment Potential"
U010,P013,"Family-Friendly, Budget-Friendly, Good Locality, Near Public Transport"
U014,P009,"Budget-Friendly, Near Public Transport, Investment Potential"
U004,P020,Investment Potential
U016,P010,"Good Locality, Family-Friendly, Spacious, Budget-Friendly, Investment Potential, Near Public Transport"
U009,P007,"Good Locality, Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly, Spacious"
U016,P016,Investment Potential
U011,P004,"Near Public Transport, Budget-Friendly, Good Locality, Spacious"
U002,P016,"Near Public Transport, Spacious"
U004,P008,"Good Locality, Family-Friendly, Investment Potential, Budget-Friendly, Near Public Transport, Spacious"
U003,P018,"Spacious, Family-Friendly"
U018,P008,"Budget-Friendly, Family-Friendly, Spacious, Investment Potential, Good Locality"
U015,P018,"Family-Friendly, Spacious, Good Locality, Budget-Friendly"
U001,P017,"Good Locality, Budget-Friendly, Family-Friendly"
U010,P004,"Near Public Transport, Investment Potential, Family-Friendly, Spacious"
U015,P020,"Investment Potential, Near Public Transport, Spacious"
U009,P012,"Family-Friendly, Spacious, Good Locality"
U016,P012,"Near Public Transport, Family-Friendly, Spacious, Budget-Friendly, Investment Potential, Good Locality"
U018,P017,"Family-Friendly, Spacious, Investment Potential, Budget-Friendly, Good Locality"
U017,P004,"Near Public Transport, Spacious, Investment Potential, Budget-Friendly"
U011,P013,"Near Public Transport, Spacious, Investment Potential, Budget-Friendly"
U003,P007,"Good Locality, Investment Potential, Family-Friendly, Spacious, Budget-Friendly"
U016,P011,"Investment Potential, Near Public Transport, Good Locality"
U003,P007,"Good Locality, Investment Potential, Spacious, Family-Friendly, Near Public Transport"
U016,P003,Near Public Transport
U020,P004,"Good Locality, Spacious, Family-Friendly"
U009,P020,"Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Near Public Transport, Spacious"
U012,P011,"Investment Potential, Budget-Friendly, Spacious, Family-Friendly, Near Public Transport, Good Locality"
U018,P008,"Family-Friendly, Budget-Friendly, Good Locality, Spacious, Investment Potential, Near Public Transport"
U001,P016,"Spacious, Family-Friendly, Good Locality, Investment Potential, Near Public Transport"
U019,P015,"Budget-Friendly, Near Public Transport"
U002,P018,"Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly, Good Locality, Spacious"
U006,P017,"Budget-Friendly, Near Public Transport, Spacious"
U018,P014,"Budget-Friendly, Good Locality"
U013,P005,"Budget-Friendly, Family-Friendly, Spacious, Near Public Transport, Investment Potential"
U018,P012,"Good Locality, Spacious, Investment Potential"
U016,P009,Good Locality
U003,P003,"Good Locality, Investment Potential, Near Public Transport, Budget-Friendly"
U008,P018,Good Locality
U019,P014,"Near Public Transport, Investment Potential, Spacious, Budget-Friendly, Good Locality"
U019,P006,"Spacious, Good Locality, Near Public Transport, Family-Friendly"
U012,P001,Near Public Transport
U020,P015,"Family-Friendly, Good Locality"
U015,P017,"Spacious, Near Public Transport, Investment Potential, Budget-Friendly, Good Locality, Family-Friendly"
U007,P015,"Spacious, Budget-Friendly, Investment Potential, Good Locality, Near Public Transport"
U011,P019,"Good Locality, Investment Potential, Near Public Transport, Spacious, Budget-Friendly"
U013,P001,Near Public Transport
U013,P009,Spacious
U019,P001,"Near Public Transport, Investment Potential, Spacious, Budget-Friendly"
U010,P010,"Spacious, Investment Potential, Good Locality, Family-Friendly"
U020,P014,"Family-Friendly, Budget-Friendly"
U008,P015,"Budget-Friendly, Family-Friendly, Investment Potential"
U015,P009,Budget-Friendly
U008,P011,"Near Public Transport, Family-Friendly, Budget-Friendly, Investment Potential"
U019,P004,"Spacious, Near Public Transport, Family-Friendly"
U006,P011,"Near Public Transport, Investment Potential"
U018,P008,Family-Friendly
U009,P017,"Investment Potential, Budget-Friendly, Near Public Transport, Good Locality"
U007,P015,"Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential, Spacious"
U013,P005,"Budget-Friendly, Spacious, Family-Friendly"
U011,P002,"Family-Friendly, Near Public Transport, Budget-Friendly"
U001,P007,"Good Locality, Family-Friendly, Investment Potential"
U007,P019,Budget-Friendly
U007,P015,Family-Friendly
U008,P014,"Spacious, Investment Potential"
U002,P019,"Spacious, Budget-Friendly, Near Public Transport, Investment Potential, Good Locality, Family-Friendly"
U002,P010,"Budget-Friendly, Near Public Transport, Spacious, Family-Friendly, Investment Potential"
U001,P014,Investment Potential
U011,P014,Investment Potential
U003,P015,"Budget-Friendly, Near Public Transport"
U012,P012,Investment Potential
U020,P005,"Near Public Transport, Family-Friendly, Investment Potential, Spacious, Budget-Friendly, Good Locality"
U016,P008,"Near Public Transport, Good Locality, Spacious, Investment Potential, Family-Friendly"
U006,P005,"Near Public Transport, Good Locality, Investment Potential, Budget-Friendly"
U017,P011,"Investment Potential, Good Locality, Family-Friendly, Spacious, Budget-Friendly"
U009,P009,"Spacious, Good Locality, Near Public Transport"
U010,P001,"Budget-Friendly, Near Public Transport, Good Locality"
U005,P001,Budget-Friendly
U010,P011,Good Locality
U006,P016,"Budget-Friendly, Good Locality, Investment Potential, Near Public Transport, Family-Friendly"
U002,P001,"Spacious, Near Public Transport, Family-Friendly, Good Locality"
U019,P016,"Good Locality, Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential, Spacious"
U013,P017,Family-Friendly
U014,P018,"Budget-Friendly, Near Public Transport, Spacious, Family-Friendly, Investment Potential, Good Locality"
U019,P004,"Near Public Transport, Spacious, Budget-Friendly, Good Locality, Family-Friendly"
U006,P015,"Investment Potential, Budget-Friendly, Family-Friendly, Spacious, Near Public Transport"
U004,P013,"Budget-Friendly, Near Public Transport, Investment Potential, Spacious, Family-Friendly"
U001,P013,Spacious
U013,P009,"Budget-Friendly, Good Locality"
U016,P019,"Budget-Friendly, Family-Friendly, Spacious"
U009,P011,"Good Locality, Spacious, Budget-Friendly, Family-Friendly"
U009,P018,"Good Locality, Family-Friendly, Investment Potential, Spacious"
U018,P013,"Family-Friendly, Budget-Friendly, Spacious, Good Locality"
U013,P009,"Budget-Friendly, Near Public Transport, Family-Friendly, Investment Potential, Spacious, Good Locality"
U001,P002,"Investment Potential, Budget-Friendly, Spacious, Good Locality, Family-Friendly"
U014,P007,Budget-Friendly
U010,P004,"Near Public Transport, Good Locality"
U014,P017,Budget-Friendly
U015,P006,"Investment Potential, Spacious, Near Public Transport, Budget-Friendly, Good Locality"
U013,P007,"Good Locality, Family-Friendly"
U011,P002,Near Public Transport
U006,P018,"Budget-Friendly, Investment Potential, Family-Friendly, Good Locality, Near Public Transport, Spacious"
U016,P020,Near Public Transport
U006,P003,"Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport, Spacious, Good Locality"
U020,P020,"Spacious, Investment Potential, Near Public Transport"
U020,P020,Budget-Friendly
U006,P002,"Near Public Transport, Good Locality"
U015,P001,"Family-Friendly, Good Locality, Spacious, Budget-Friendly"
U016,P007,Budget-Friendly
U004,P012,"Budget-Friendly, Spacious, Family-Friendly, Near Public Transport"
U005,P015,"Good Locality, Near Public Transport, Budget-Friendly"
U006,P016,"Family-Friendly, Budget-Friendly"
U012,P003,"Family-Friendly, Near Public Transport"
U013,P003,"Good Locality, Near Public Transport, Family-Friendly, Investment Potential"
U007,P015,"Spacious, Good Locality, Near Public Transport, Investment Potential, Family-Friendly"
U006,P007,"Near Public Transport, Family-Friendly, Good Locality, Budget-Friendly, Investment Potential"
U003,P013,"Good Locality, Spacious, Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential"
U001,P005,Family-Friendly
U006,P015,Family-Friendly
U008,P017,"Family-Friendly, Good Locality"
U005,P009,"Good Locality, Near Public Transport"
U001,P019,"Near Public Transport, Investment Potential"
U007,P006,"Investment Potential, Near Public Transport, Budget-Friendly, Good Locality"
U019,P019,"Near Public Transport, Family-Friendly, Good Locality, Budget-Friendly"
U014,P011,"Family-Friendly, Budget-Friendly"
U001,P014,"Good Locality, Family-Friendly, Near Public Transport"
U008,P012,"Investment Potential, Family-Friendly, Near Public Transport, Spacious, Good Locality"
U012,P004,"Spacious, Budget-Friendly, Family-Friendly"
U002,P017,"Family-Friendly, Good Locality, Spacious"
U020,P018,"Near Public Transport, Good Locality, Budget-Friendly"
U009,P011,"Budget-Friendly, Good Locality, Near Public Transport"
U019,P016,"Spacious, Near Public Transport, Budget-Friendly, Investment Potential"
U009,P011,"Good Locality, Budget-Friendly"
U012,P015,"Good Locality, Family-Friendly"
U006,P010,"Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly, Spacious"
U002,P003,"Near Public Transport, Investment Potential, Budget-Friendly, Good Locality, Spacious"
U018,P016,"Family-Friendly, Investment Potential, Good Locality, Budget-Friendly, Near Public Transport"
U011,P010,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport"
U005,P018,"Family-Friendly, Near Public Transport, Investment Potential"
U017,P008,Spacious
U014,P008,"Good Locality, Family-Friendly"
U008,P014,"Budget-Friendly, Near Public Transport"
U020,P017,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential, Spacious, Family-Friendly"
U014,P012,Near Public Transport
U004,P005,Spacious
U016,P018,"Investment Potential, Budget-Friendly, Near Public Transport"
U002,P004,Budget-Friendly
U014,P014,"Spacious, Budget-Friendly"
U011,P015,Family-Friendly
U019,P004,"Near Public Transport, Investment Potential, Good Locality, Budget-Friendly"
U008,P012,"Investment Potential, Spacious, Near Public Transport, Family-Friendly, Good Locality, Budget-Friendly"
U003,P008,"Near Public Transport, Budget-Friendly, Good Locality"
U007,P006,Good Locality
U013,P008,"Near Public Transport, Family-Friendly, Investment Potential, Good Locality, Spacious, Budget-Friendly"
U010,P009,Spacious
U002,P004,Investment Potential
U007,P013,"Near Public Transport, Investment Potential"
U011,P004,Budget-Friendly
U015,P004,Spacious
U013,P005,"Spacious, Investment Potential, Good Locality, Near Public Transport, Budget-Friendly, Family-Friendly"
U014,P002,"Family-Friendly, Near Public Transport"
U007,P011,"Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Investment Potential"
U007,P011,"Investment Potential, Budget-Friendly"
U002,P009,"Budget-Friendly, Family-Friendly"
U001,P003,"Family-Friendly, Investment Potential"
U011,P016,"Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Family-Friendly, Good Locality"
U005,P003,"Spacious, Good Locality, Near Public Transport, Budget-Friendly"
U009,P014,"Spacious, Investment Potential"
U006,P009,"Budget-Friendly, Investment Potential, Near Public Transport"
U005,P014,"Spacious, Investment Potential"
U017,P010,"Near Public Transport, Good Locality"
U017,P008,"Family-Friendly, Spacious, Good Locality, Near Public Transport"
U003,P003,"Good Locality, Near Public Transport, Family-Friendly, Spacious"
U006,P008,"Spacious, Family-Friendly, Good Locality, Near Public Transport, Budget-Friendly"
U002,P009,"Investment Potential, Budget-Friendly, Family-Friendly, Good Locality"
U012,P005,Good Locality
U016,P003,"Near Public Transport, Spacious, Budget-Friendly, Family-Friendly, Good Locality, Investment Potential"
U008,P016,"Spacious, Good Locality, Investment Potential, Budget-Friendly, Family-Friendly, Near Public Transport"
U001,P009,"Spacious, Investment Potential"
U011,P004,"Budget-Friendly, Near Public Transport, Family-Friendly, Investment Potential, Spacious"
