feedback_id,user_id,property_id,inspection_date,feedback_date,liking_text,disliking_text,property_condition_rating,agent_interaction_rating,overall_experience_rating
F3327,U003,P002,2024-08-01 16:31:48.294789,2024-08-03 16:31:48.294789,I like the quiet neighborhood and the fact that it has a big backyard.,The area is too noisy.,3,2,1
F2679,U009,P017,2024-08-04 16:31:48.294789,2024-08-09 16:31:48.294789,"The property is in a great location, close to public transport and schools.",It lacks modern features and feels outdated.,1,4,3
F7590,U018,P009,2024-07-26 16:31:48.294789,2024-08-02 16:31:48.294789,This property feels like a place I could call home.,The area is too noisy.,5,4,2
F8761,U004,P012,2024-08-10 16:31:48.294789,2024-08-12 16:31:48.294789,The views from the balcony are amazing.,"The location is not ideal, too far from the city center.",2,1,5
F5698,U008,P020,2024-08-08 16:31:48.294789,2024-08-13 16:31:48.294789,I like the quiet neighborhood and the fact that it has a big backyard.,"The location is not ideal, too far from the city center.",4,2,1
F6578,U004,P009,2024-07-18 16:31:48.294789,2024-07-23 16:31:48.294789,I like the quiet neighborhood and the fact that it has a big backyard.,I don't like the layout of the property.,2,2,4
F8991,U003,P011,2024-07-28 16:31:48.294789,2024-07-31 16:31:48.294789,"It's close to my workplace, which is very convenient.",The area is too noisy.,4,5,4
F2450,U015,P015,2024-08-04 16:31:48.294789,2024-08-08 16:31:48.294789,The views from the balcony are amazing.,The neighborhood does not seem safe.,3,4,5
F5506,U001,P016,2024-07-31 16:31:48.294789,2024-08-01 16:31:48.294789,I like the quiet neighborhood and the fact that it has a big backyard.,There are too few parking spaces available.,4,3,2
F4621,U011,P008,2024-08-07 16:31:48.294789,2024-08-13 16:31:48.294789,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",4,2,2
F5406,U002,P013,2024-07-15 16:31:48.294789,2024-07-20 16:31:48.294789,I appreciate the energy-efficient features of this property.,"The location is not ideal, too far from the city center.",5,4,5
F4847,U020,P019,2024-08-05 16:31:48.294789,2024-08-05 16:31:48.294789,The price is very reasonable for the size of the property.,"The location is not ideal, too far from the city center.",4,3,4
F2380,U007,P011,2024-07-30 16:31:48.294789,2024-08-05 16:31:48.294789,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",5,5,1
F6747,U003,P013,2024-08-09 16:31:48.294789,2024-08-15 16:31:48.294789,This property feels like a place I could call home.,I don't like the layout of the property.,1,5,5
F7522,U005,P012,2024-08-02 16:31:48.294789,2024-08-02 16:31:48.294789,The community around the property is very friendly.,The backyard is too small.,2,4,4
F2674,U005,P012,2024-07-28 16:31:48.294789,2024-08-04 16:31:48.294789,This property feels like a place I could call home.,"The location is not ideal, too far from the city center.",3,5,4
F9260,U008,P020,2024-07-29 16:31:48.294789,2024-08-04 16:31:48.294789,"It has all the amenities I was looking for, including a gym and swimming pool.",It’s too far from public transport and schools.,4,1,2
F7825,U016,P002,2024-07-30 16:31:48.294789,2024-08-06 16:31:48.294789,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",4,4,4
F7887,U014,P015,2024-08-06 16:31:48.294789,2024-08-13 16:31:48.294789,I loved the spacious living area and the modern kitchen.,The property is too expensive for my budget.,2,3,3
F6356,U007,P008,2024-08-02 16:31:48.294789,2024-08-02 16:31:48.294789,The views from the balcony are amazing.,The neighborhood does not seem safe.,5,1,2
F9275,U004,P019,2024-07-29 16:31:48.294789,2024-08-01 16:31:48.294789,The price is very reasonable for the size of the property.,The property requires too many repairs.,4,2,2
F6932,U004,P001,2024-08-05 16:31:48.294789,2024-08-12 16:31:48.294789,I like the quiet neighborhood and the fact that it has a big backyard.,There are too few parking spaces available.,5,1,4
F7893,U019,P002,2024-08-05 16:31:48.294789,2024-08-09 16:31:48.294789,The layout of the house is very practical.,I’m not a fan of the interior design.,4,3,1
F5056,U013,P001,2024-07-16 16:31:48.294789,2024-07-19 16:31:48.294789,The layout of the house is very practical.,There are too few parking spaces available.,5,2,1
F9576,U002,P011,2024-07-23 16:31:48.294789,2024-07-23 16:31:48.294789,The layout of the house is very practical.,There are too few parking spaces available.,2,2,5
F1746,U013,P013,2024-07-27 16:31:48.294789,2024-07-27 16:31:48.294789,The community around the property is very friendly.,There are too few parking spaces available.,5,1,4
F5740,U003,P002,2024-07-19 16:31:48.295788,2024-07-21 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,The area is too noisy.,4,5,1
F5168,U017,P012,2024-07-24 16:31:48.295788,2024-07-28 16:31:48.295788,I loved the spacious living area and the modern kitchen.,The area is too noisy.,2,4,1
F4815,U001,P003,2024-07-15 16:31:48.295788,2024-07-19 16:31:48.295788,"It has all the amenities I was looking for, including a gym and swimming pool.",I don't like the layout of the property.,1,2,4
F6787,U018,P003,2024-08-13 16:31:48.295788,2024-08-18 16:31:48.295788,"It's close to my workplace, which is very convenient.","The location is not ideal, too far from the city center.",1,1,2
F6348,U011,P012,2024-07-31 16:31:48.295788,2024-08-02 16:31:48.295788,The house has a lot of potential for renovation and investment.,It’s too far from public transport and schools.,2,1,4
F3836,U014,P006,2024-07-30 16:31:48.295788,2024-08-03 16:31:48.295788,"It's close to my workplace, which is very convenient.",The property requires too many repairs.,5,3,2
F6977,U009,P001,2024-08-04 16:31:48.295788,2024-08-10 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The backyard is too small.,4,5,3
F8499,U013,P003,2024-08-02 16:31:48.295788,2024-08-06 16:31:48.295788,The community around the property is very friendly.,"The location is not ideal, too far from the city center.",3,5,2
F9601,U007,P017,2024-08-03 16:31:48.295788,2024-08-04 16:31:48.295788,"It's close to my workplace, which is very convenient.",The property is too expensive for my budget.,1,4,4
F9320,U002,P003,2024-08-08 16:31:48.295788,2024-08-08 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,It lacks modern features and feels outdated.,1,1,5
F1058,U007,P008,2024-07-19 16:31:48.295788,2024-07-24 16:31:48.295788,The house has a lot of potential for renovation and investment.,The backyard is too small.,3,3,1
F8142,U003,P012,2024-07-25 16:31:48.295788,2024-07-26 16:31:48.295788,I loved the spacious living area and the modern kitchen.,It lacks modern features and feels outdated.,5,5,2
F6585,U013,P018,2024-07-18 16:31:48.295788,2024-07-24 16:31:48.295788,I appreciate the energy-efficient features of this property.,The rooms are smaller than I expected.,1,4,5
F9166,U009,P007,2024-08-12 16:31:48.295788,2024-08-12 16:31:48.295788,The layout of the house is very practical.,The property is too expensive for my budget.,3,4,4
F8336,U009,P017,2024-07-30 16:31:48.295788,2024-07-30 16:31:48.295788,"The property is in a great location, close to public transport and schools.","The location is not ideal, too far from the city center.",2,3,4
F7395,U007,P009,2024-07-20 16:31:48.295788,2024-07-20 16:31:48.295788,The layout of the house is very practical.,The property requires too many repairs.,3,3,5
F9952,U009,P018,2024-08-09 16:31:48.295788,2024-08-11 16:31:48.295788,"It has all the amenities I was looking for, including a gym and swimming pool.",The area is too noisy.,1,3,2
F8054,U008,P016,2024-07-29 16:31:48.295788,2024-08-01 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The rooms are smaller than I expected.,2,4,5
F5270,U007,P009,2024-07-26 16:31:48.295788,2024-07-26 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The property requires too many repairs.,2,3,2
F2749,U008,P003,2024-07-23 16:31:48.295788,2024-07-25 16:31:48.295788,"The property is in a great location, close to public transport and schools.",I don't like the layout of the property.,3,5,5
F1144,U014,P010,2024-08-13 16:31:48.295788,2024-08-18 16:31:48.295788,I loved the spacious living area and the modern kitchen.,"The location is not ideal, too far from the city center.",3,2,3
F7202,U018,P011,2024-07-31 16:31:48.295788,2024-08-06 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,I’m not a fan of the interior design.,5,2,5
F1379,U014,P009,2024-07-17 16:31:48.295788,2024-07-21 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,The backyard is too small.,5,4,3
F1519,U015,P019,2024-08-11 16:31:48.295788,2024-08-16 16:31:48.295788,The house has a lot of potential for renovation and investment.,It lacks modern features and feels outdated.,3,2,4
F2990,U016,P016,2024-07-20 16:31:48.295788,2024-07-23 16:31:48.295788,This property feels like a place I could call home.,"The location is not ideal, too far from the city center.",2,2,5
F8856,U005,P014,2024-07-15 16:31:48.295788,2024-07-17 16:31:48.295788,I loved the spacious living area and the modern kitchen.,I’m not a fan of the interior design.,5,5,2
F4005,U009,P018,2024-08-12 16:31:48.295788,2024-08-15 16:31:48.295788,The views from the balcony are amazing.,"The location is not ideal, too far from the city center.",3,3,4
F7648,U006,P016,2024-07-30 16:31:48.295788,2024-08-06 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,"The location is not ideal, too far from the city center.",3,1,4
F6943,U014,P002,2024-08-11 16:31:48.295788,2024-08-13 16:31:48.295788,I appreciate the energy-efficient features of this property.,I’m not a fan of the interior design.,3,4,4
F3614,U003,P014,2024-08-01 16:31:48.295788,2024-08-07 16:31:48.295788,The community around the property is very friendly.,The neighborhood does not seem safe.,1,1,2
F8510,U004,P008,2024-07-28 16:31:48.295788,2024-07-28 16:31:48.295788,The community around the property is very friendly.,There are too few parking spaces available.,3,2,3
F4211,U011,P012,2024-07-26 16:31:48.295788,2024-07-27 16:31:48.295788,I like the quiet neighborhood and the fact that it has a big backyard.,There are too few parking spaces available.,3,1,1
F7445,U004,P016,2024-07-30 16:31:48.295788,2024-08-04 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The rooms are smaller than I expected.,1,1,2
F3544,U014,P009,2024-08-09 16:31:48.295788,2024-08-14 16:31:48.295788,I loved the spacious living area and the modern kitchen.,"The location is not ideal, too far from the city center.",4,4,5
F3298,U005,P017,2024-08-09 16:31:48.295788,2024-08-13 16:31:48.295788,"It's close to my workplace, which is very convenient.",The neighborhood does not seem safe.,5,5,2
F3949,U019,P007,2024-07-16 16:31:48.295788,2024-07-16 16:31:48.295788,The community around the property is very friendly.,"The location is not ideal, too far from the city center.",1,1,4
F9269,U014,P007,2024-07-26 16:31:48.295788,2024-08-02 16:31:48.295788,The views from the balcony are amazing.,It’s too far from public transport and schools.,5,4,5
F1103,U003,P019,2024-07-26 16:31:48.295788,2024-08-02 16:31:48.295788,I loved the spacious living area and the modern kitchen.,It’s too far from public transport and schools.,3,5,3
F4081,U020,P010,2024-07-18 16:31:48.295788,2024-07-24 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The rooms are smaller than I expected.,3,1,3
F5247,U004,P015,2024-07-25 16:31:48.295788,2024-07-29 16:31:48.295788,The price is very reasonable for the size of the property.,The backyard is too small.,2,4,3
F8766,U007,P017,2024-07-16 16:31:48.295788,2024-07-16 16:31:48.295788,"It has all the amenities I was looking for, including a gym and swimming pool.",I don't like the layout of the property.,4,2,4
F1841,U004,P003,2024-07-22 16:31:48.295788,2024-07-29 16:31:48.295788,I loved the spacious living area and the modern kitchen.,The property is too expensive for my budget.,5,5,5
F8562,U012,P001,2024-07-25 16:31:48.295788,2024-07-26 16:31:48.295788,I appreciate the energy-efficient features of this property.,The property requires too many repairs.,3,5,1
F1234,U018,P015,2024-07-26 16:31:48.295788,2024-07-26 16:31:48.295788,"The property is in a great location, close to public transport and schools.",The neighborhood does not seem safe.,2,3,5
F9096,U020,P003,2024-07-15 16:31:48.295788,2024-07-15 16:31:48.295788,"It's close to my workplace, which is very convenient.",The rooms are smaller than I expected.,5,2,1
F5487,U008,P017,2024-07-30 16:31:48.295788,2024-07-30 16:31:48.295788,The community around the property is very friendly.,There are too few parking spaces available.,5,4,2
F1774,U009,P010,2024-08-09 16:31:48.295788,2024-08-15 16:31:48.295788,The layout of the house is very practical.,The backyard is too small.,2,4,1
F7917,U005,P014,2024-08-03 16:31:48.295788,2024-08-03 16:31:48.295788,This property feels like a place I could call home.,I’m not a fan of the interior design.,4,2,3
F5915,U010,P009,2024-08-05 16:31:48.295788,2024-08-06 16:31:48.295788,The community around the property is very friendly.,The area is too noisy.,3,3,4
